YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201208,68396,410500,1,2.16,"SW","SMITHFIELD",36.96,-76.66,3657,7639
201208,68396,410503,1,.69,"N","SANDY BOTTOM",36.88,-76.53,3652,7631
201208,68396,410504,1,3.83,"SSW","SAVEDGE",37.08,-77.05,3704,7703
201208,68396,410505,1,48.35,"WSW","WELLFORD",37.55,-77.55,3733,7733
201208,68396,410506,1,46.42,"WSW","WELLFORD",37.58,-77.53,3734,7731
201208,68396,410507,1,2.35,"SSE","SURRY",37.1,-76.83,3706,7649
201208,68396,410508,1,3.03,"SE","CHESAPEAKE",36.79,-76.23,3647,7613
201208,68397,410509,1,.55,"E","MATHEWS",37.43,-76.32,3725,7619
201208,68398,410511,1,.69,"N","(HON)HURON ARPT",44.39,-98.23,4423,9813
201208,68399,410512,1,.86,"NW","ALTON",42.99,-96.01,4259,9600
201208,68401,410513,1,4.44,"E","LYND",44.38,-95.79,4422,9547
201208,68401,410514,1,3.52,"ENE","LYND",44.39,-95.81,4423,9548
201208,68401,410515,1,.85,"SE","MARSHALL",44.44,-95.77,4426,9546
201208,68401,410516,1,1.47,"SSE","LUVERNE",43.65,-96.21,4339,9612
201208,68401,410517,1,1.47,"SSE","LUVERNE",43.65,-96.21,4339,9612
201208,68401,410518,1,1.47,"SSE","LUVERNE",43.65,-96.21,4339,9612
201208,68401,410520,1,3.14,"NNE","BALATON",44.31,-95.84,4418,9550
201208,68401,410522,1,4.43,"NE","BALATON",44.31,-95.8,4418,9548
201208,68401,410523,1,3.45,"S","LUVERNE ARPT",43.58,-96.23,4334,9613
201208,68401,410524,1,.5,"W","STEEN",43.52,-96.28,4331,9616
201208,68401,410525,1,1,"E","HILLS",43.53,-96.35,4331,9621
201208,68401,410526,1,.5,"E","HILLS",43.53,-96.36,4331,9621
201208,68401,410528,1,1,"E","HILLS",43.53,-96.35,4331,9621
201208,68401,410529,1,.5,"W","STEEN",43.52,-96.28,4331,9616
201208,68403,410519,1,15.45,"NNE","FIEDRA",31.58,-105.86,3134,10551
201208,68404,410521,1,.62,"NW","BUCKHORN",33.04,-108.71,3302,10842
201208,68405,410527,1,.67,"NW","CENTRAL",32.78,-108.16,3246,10809
201208,68405,410527,2,.49,"ESE","HANOVER JCT",32.78,-108.11,3246,10806
201208,68405,410527,3,.26,"SE","BAYARD",32.75,-108.13,3245,10807
201209,66898,401319,1,.76,"WSW","CAMP CREEK",34.75,-80.69,3445,8041
201209,66898,401319,2,.42,"W","CAMP CREEK",34.75,-80.69,3445,8041
201209,66898,401319,3,1.06,"SSE","CAMP CREEK",34.73,-80.68,3443,8040
201209,66898,401319,4,1.23,"SSW","CAMP CREEK",34.73,-80.69,3443,8041
201209,66898,401320,1,0,"N","ADAMS XRDS",34.72,-80.62,3443,8037
201209,66898,401320,2,1.11,"WSW","ADAMS XRDS",34.71,-80.64,3442,8038
201209,66898,401320,3,.96,"SSW","ADAMS XRDS",34.71,-80.63,3442,8037
201209,66898,401320,4,.89,"ESE","ADAMS XRDS",34.72,-80.61,3443,8036
201209,66898,401321,1,.57,"W","ADAMS XRDS",34.72,-80.63,3443,8037
201209,66898,401321,2,.19,"N","ADAMS XRDS",34.72,-80.62,3443,8037
201209,66898,401321,3,.23,"SW","DWIGHT XRDS",34.73,-80.62,3443,8037
201209,66898,401321,4,.78,"WSW","DWIGHT XRDS",34.73,-80.63,3443,8037
201208,67850,406992,1,5.57,"SE","DRESSLERVILLE",38.85,-119.64,3851,11938
201208,67850,406992,2,6.19,"SE","DRESSLERVILLE",38.84,-119.63,3850,11937
201208,67850,406992,3,6.08,"SE","DRESSLERVILLE",38.84,-119.64,3850,11938
201208,67850,406992,4,5.55,"SE","DRESSLERVILLE",38.85,-119.64,3851,11938
201208,67851,406994,1,.47,"E","ASHLAND",46.58,-90.87,4634,9052
201208,67851,406995,1,1.68,"SE","ODANAH",46.6,-90.68,4636,9040
201208,67851,406996,1,1.68,"SE","ODANAH",46.6,-90.68,4636,9040
201208,67852,406998,1,2.04,"WNW","SEELEY",46.13,-91.41,4607,9124
201208,67852,406999,1,2.96,"WNW","PHIPPS",46.08,-91.48,4604,9128
201208,67852,407000,1,2.37,"E","SUPERIOR",46.72,-92.05,4643,9203
201208,67854,407001,1,.84,"NE","DULUTH SKY HARBOR APT",46.73,-92.04,4643,9202
201208,67856,407002,1,1.76,"ESE","DULUTH SKY HARBOR APT",46.71,-92.02,4642,9201
201208,67859,407005,1,.46,"W","WIRT",47.73,-93.96,4743,9357
201208,67859,407007,1,.47,"E","TALMOON",47.6,-93.77,4736,9346
201208,67859,407008,1,3.61,"NW","BURNSIDE",47.94,-91.98,4756,9158
201208,67859,407009,1,6.19,"NNE","WIRT",47.81,-93.89,4748,9353
201208,67859,407010,1,1.17,"NW","HILL CITY",46.99,-93.6,4659,9336
201208,67859,407011,1,1.38,"N","SAWBILL LNDG",47.75,-91.62,4745,9137
201208,67859,407012,1,.69,"S","KIMBERLY",46.56,-93.47,4633,9328
201208,67859,407013,1,.69,"S","WEALTHWOOD",46.36,-93.65,4621,9339
201208,67859,407014,1,.69,"S","WEALTHWOOD",46.36,-93.65,4621,9339
201208,67859,407015,1,2.07,"N","PILLAGER",46.36,-94.48,4621,9428
201208,67859,407016,1,2.82,"SE","CUTLER",46.34,-93.71,4620,9342
201208,67859,407017,1,1.91,"E","BRAINERD",46.37,-94.16,4622,9409
201208,67872,407195,1,1.01,"SW","ROYSE CITY",32.97,-96.34,3258,9620
201208,67881,407324,1,10.33,"NNW","FOUR BUTTES",48.95,-105.71,4857,10542
201208,67881,407326,1,13.64,"NNW","FOUR BUTTES",49,-105.73,4900,10543
201208,67881,407328,1,17.49,"S","REDSTONE",48.57,-104.87,4834,10452
201208,67881,407330,1,13.14,"S","REDSTONE",48.63,-104.94,4837,10456
201208,67881,407335,1,0,"N","FROID",48.33,-104.5,4819,10430
201208,67881,407617,1,18.63,"E","BREDETTE",48.55,-104.9,4833,10454
201208,67898,407443,1,2.88,"SE","BRYAN",30.64,-96.33,3038,9619
201208,67899,407444,1,.6,"SSW","MAGNOLIA",30.21,-95.75,3012,9545
201208,67900,407445,1,4.17,"E","BEACH CITY",29.68,-94.83,2940,9449
201208,67900,407445,2,1.69,"E","BEACH CITY",29.67,-94.87,2940,9452
201208,67901,407448,1,4,"SE","BLANCO",34.71,-95.72,3442,9543
201208,67901,407450,1,0,"N","POTEAU",35.05,-94.62,3503,9437
201208,67901,407451,1,.99,"NNW","POTEAU",35.06,-94.63,3503,9437
201208,67901,407451,2,.65,"SW","NEFF",35.06,-94.61,3503,9436
201208,67901,407451,3,1.02,"SE","POTEAU",35.04,-94.61,3502,9436
201208,67901,407451,4,.99,"SW","POTEAU",35.04,-94.63,3502,9437
201208,67901,407452,1,.98,"N","MONROE",34.99,-94.52,3459,9431
201208,67901,407453,1,.66,"E","SHADY PT",35.13,-94.66,3507,9439
201208,67901,407458,1,5.92,"S","QUALLS",35.63,-95.04,3537,9502
201208,67901,407462,1,1.14,"SSE","MUSKOGEE DAVIS ARPT",35.66,-95.36,3539,9521
201208,67901,407468,1,.42,"ENE","MUSE",34.67,-94.76,3440,9445
201208,67901,407478,1,0,"N","WELCH",36.87,-95.1,3652,9506
201208,67901,407482,1,4.61,"W","NORTH MC ALESTER",34.95,-95.85,3457,9551
201208,67901,407488,1,0,"N","MC ALESTER",34.93,-95.77,3455,9546
201208,67901,407491,1,.73,"S","MC ALESTER",34.92,-95.77,3455,9546
201208,67901,407492,1,1,"SE","PITTSBURG",34.71,-95.84,3442,9550
201208,67901,407494,1,0,"N","BOSWELL",34.03,-95.87,3401,9552
201208,67902,407449,1,1.28,"E","BEACH CITY",29.67,-94.88,2940,9452
201208,67902,407449,2,1.67,"E","BEACH CITY",29.67,-94.87,2940,9452
201208,67903,407454,1,5.72,"SSW","NEW BALTIMORE",42.61,-82.79,4236,8247
201208,67904,407466,1,1.87,"N","ESSEXVILLE",43.65,-83.84,4339,8350
201208,67904,407466,2,4.93,"ESE","APLIN BEACH",43.58,-83.7,4334,8342
201208,67904,407466,3,3.44,"SSW","BAY CITY MUNI ARPT",43.51,-83.93,4330,8355
201208,67904,407466,4,2.29,"S","WILLARD",43.64,-84.13,4338,8407
201208,67907,407495,1,1.81,"SE","GROVETON",31.05,-95.13,3103,9507
201208,67912,407500,1,.16,"WNW","DUNBAR",34.47,-95.55,3428,9533
201208,67912,407502,1,.48,"NNW","MOYERS",34.33,-95.65,3419,9539
201208,67912,407503,1,4.13,"E","PORUM",35.36,-95.2,3521,9512
201208,67912,407504,1,1,"N","OAKS",36.18,-94.85,3610,9451
201208,67912,407507,1,3.14,"NW","WEBBERS FALLS",35.55,-95.17,3533,9510
201208,67912,407508,1,7,"ESE","STILWELL",35.78,-94.51,3546,9430
201208,67912,407509,1,.32,"E","WHITE OAK",36.62,-95.26,3637,9515
201208,67912,407510,1,.56,"SE","WYANDOTTE",36.79,-94.72,3647,9443
201208,67912,407512,1,1.51,"ENE","WEST SILOAM SPGS",36.18,-94.57,3610,9434
201208,67913,407513,1,.69,"S","GALLITIN",36.19,-94.43,3611,9425
201208,67913,407514,1,3,"WNW","TONTITOWN",36.2,-94.28,3612,9416
201208,67913,407516,1,2,"NE","NATURAL DAM",35.67,-94.37,3540,9422
201208,67919,407525,1,.65,"SW","CHEROKEE CITY",36.29,-94.58,3617,9434
201208,67919,407527,1,.68,"WNW","DECATUR",36.34,-94.46,3620,9427
201208,67919,407535,1,.38,"NE","ST PAUL",35.82,-93.77,3549,9346
201208,67919,411283,1,0,"N","GOSHEN",36.1,-94,3606,9400
201208,67920,407536,1,2,"W","LEACH",36.2,-94.96,3612,9457
201208,67920,407537,1,2,"W","LEACH",36.2,-94.96,3612,9457
201208,67920,407538,1,4.06,"N","ZENA",36.56,-94.84,3633,9450
201208,67920,407540,1,.35,"SW","ZENA",36.5,-94.85,3630,9451
201208,67920,407542,1,2.85,"NNE","APPALACHIA",36.22,-96.26,3613,9615
201208,67920,407545,1,2.05,"SSW","TULSA YOUNG ARPT",36.1,-95.83,3606,9549
201208,67920,407547,1,.55,"WNW","BROKEN ARROW",36.05,-95.79,3603,9547
201208,67920,407548,1,.66,"SSW","BIXBY",35.94,-95.88,3556,9552
201208,67920,407549,1,1.6,"W","ONETA",36.02,-95.75,3601,9545
201208,67920,407550,1,.64,"SE","KELLYVILLE",35.94,-96.21,3556,9612
201208,67920,407560,1,2.82,"SSE","BROKEN ARROW ARPK",36.01,-95.86,3600,9551
201208,67920,407561,1,1.03,"SSE","HULBERT",35.92,-95.14,3555,9508
201208,67933,407586,1,.84,"NW","TERRY",46.79,-105.31,4647,10518
201208,67933,407587,1,9.48,"W","MILDRED",46.68,-105.15,4640,10509
201208,67935,407597,1,6.42,"NNW","BRUSETT",47.43,-107.32,4725,10719
201208,67935,407601,1,7.78,"NE","JORDAN",47.41,-106.78,4724,10646
201208,67935,407603,1,8.09,"SSE","VAN NORMAN",47.25,-106.29,4715,10617
201208,67935,407605,1,3.1,"SSW","GLENDIVE DAWSON ARPT",47.09,-104.83,4705,10449
201208,67935,407608,1,0,"N","GLENDIVE DAWSON ARPT",47.13,-104.8,4707,10448
201208,67935,407609,1,9.67,"N","COHAGEN",47.17,-106.6,4710,10636
201208,67935,407610,1,4.38,"NNE","COHAGEN",47.09,-106.57,4705,10634
201208,67940,407627,1,2,"NW","MILLBORO",37.99,-79.63,3759,7937
201208,67940,407629,1,.69,"N","MILLBORO",37.98,-79.6,3758,7936
201208,67940,407629,2,0,"N","MILLBORO",37.97,-79.6,3758,7936
201208,67940,407632,1,4,"NNW","GLASGOW",37.68,-79.48,3740,7928
201208,67940,407634,1,5,"NW","ROANOKE CITY",37.32,-80.01,3719,8000
201208,67940,407634,2,5,"SSW","ROANOKE CITY",37.2,-79.98,3712,7958
201208,67940,407771,1,1.1,"E","SALEM (C)",37.3,-80.03,3718,8001
201208,67940,407787,1,1.77,"NE","CAVE SPG",37.25,-80,3715,8000
201208,67940,407788,1,0,"N","BOONES MILL",37.12,-79.97,3707,7958
201208,67940,407795,1,5,"S","ROANOKE CITY",37.2,-79.95,3712,7957
201208,67940,407805,1,6,"SSE","ASPEN",36.95,-78.79,3657,7847
201208,67956,407718,1,1.63,"WSW","NORMAN",35.16,-79.76,3509,7945
201208,67956,407719,1,.56,"E","HICKORY",36.13,-77.79,3607,7747
201208,67956,407720,1,1.62,"WSW","NORMAN",35.16,-79.76,3509,7945
201208,67959,407741,1,1.38,"S","ESTERO",26.42,-81.81,2625,8148
201208,64901,388654,1,0,"N","FREEPORT",30.49,-86.13,3029,8607
201208,64901,388655,1,0,"N","NEW HOPE",30.95,-85.87,3057,8552
201208,64916,388746,1,0,"N","ELIZABETH TOWN",37.7,-85.87,3742,8552
201208,64916,388746,2,.36,"NNW","ELIZABETH TOWN",37.7,-85.87,3742,8552
201208,64916,388746,3,.37,"N","ELIZABETH TOWN",37.71,-85.87,3742,8552
201208,64916,388746,4,.22,"NNE","ELIZABETH TOWN",37.7,-85.87,3742,8552
201208,64916,388747,1,1.3,"WNW","RINEYVILLE",37.75,-85.99,3745,8559
201208,64916,388747,2,.97,"W","RINEYVILLE",37.75,-85.99,3745,8559
201208,64916,388747,3,1.2,"W","RINEYVILLE",37.75,-85.99,3745,8559
201208,64916,388747,4,1.5,"W","RINEYVILLE",37.75,-86,3745,8600
201208,64916,388748,1,1.29,"ESE","CECILIA",37.66,-85.93,3739,8555
201208,64916,388748,2,.93,"ESE","CECILIA",37.66,-85.94,3739,8556
201208,64916,388748,3,.94,"SSE","CECILIA",37.66,-85.94,3739,8556
201208,64916,388748,4,1.1,"SSE","CECILIA",37.66,-85.94,3739,8556
201208,64916,388749,1,.69,"N","MARTIN BOX",37.68,-85.9,3740,8554
201208,64916,388749,2,.95,"NW","MARTIN BOX",37.68,-85.91,3740,8554
201208,64916,388749,3,.39,"W","MARTIN BOX",37.67,-85.91,3740,8554
201208,64916,388749,4,.3,"NNE","MARTIN BOX",37.67,-85.9,3740,8554
201208,64916,388750,1,2.07,"N","FRANKLIN XRDS",37.7,-86.02,3742,8601
201208,64916,388751,1,0,"N","TAR HILL",37.57,-86.22,3734,8613
201208,64916,388752,1,0,"N","SUGAR GROVE",37.08,-86.67,3704,8640
201208,64916,388753,1,1.1,"W","HISEVILLE",37.1,-85.82,3706,8549
201208,64916,388753,2,1.18,"WNW","HISEVILLE",37.11,-85.82,3706,8549
201208,64916,388753,3,2.19,"ESE","GRIDERVILLE",37.11,-85.84,3706,8550
201208,64916,388753,4,2.34,"W","HISEVILLE",37.1,-85.84,3706,8550
201208,64917,388754,1,.88,"SE","RICHMOND",37.74,-84.29,3744,8417
201208,64917,388754,2,.6,"WSW","RICHMOND",37.75,-84.31,3745,8418
201208,64917,388754,3,.74,"NNE","RICHMOND",37.76,-84.3,3745,8418
201208,64917,388754,4,1.36,"E","RICHMOND",37.75,-84.28,3745,8416
201208,64945,389001,1,1.49,"NNE","JONES MILL",34.45,-92.87,3427,9252
201208,64945,389002,1,.4,"NNW","HOT SPGS",34.51,-93.05,3430,9303
201208,64945,389003,1,.36,"NW","HOT SPGS",34.5,-93.05,3430,9303
201208,64945,389005,1,2.38,"W","LONSDALE",34.55,-92.82,3433,9249
201208,64945,389006,1,2.57,"SSE","SLOCOMB",34.5,-92.71,3430,9242
201208,64945,389007,1,1,"S","GLENWOOD",34.31,-93.55,3418,9333
201208,64945,389008,1,0,"S","TULL",34.45,-92.57,3427,9234
201208,64945,389012,1,3,"S","AMITY",34.23,-93.45,3413,9327
201208,64945,389013,1,2.69,"WNW","ROLLA",34.21,-92.77,3412,9246
201208,64945,389019,1,3.49,"WNW","HARTLEY",34.38,-94.23,3422,9413
201208,64945,389020,1,0,"N","MT IDA",34.55,-93.63,3433,9337
201208,64945,389021,1,0,"N","HOLLYWOOD",34.1,-93.25,3406,9315
201208,64945,389022,1,0,"N","GRAPEVINE",34.15,-92.32,3409,9219
201208,64945,389023,1,0,"N","GURDON",33.92,-93.15,3355,9309
201208,64945,389024,1,9.37,"WSW","STAVES",33.96,-92.42,3357,9225
201208,64945,389025,1,0,"NE","KINGSLAND",33.85,-92.3,3351,9218
201208,64945,389026,1,0,"N","CHIDESTER",33.7,-93.02,3342,9301
201208,64945,389051,1,0,"N","GURDON",33.92,-93.15,3355,9309
201208,64945,389052,1,1.33,"ENE","EBENEZER",34.33,-92.81,3419,9248
201208,64945,389054,1,1,"SE","HERMITAGE",33.44,-92.17,3326,9210
201208,64945,389055,1,0,"N","JOHNSVILLE",33.37,-92.02,3322,9201
201208,64945,389056,1,.51,"ESE","MT ZION",34.03,-92.11,3401,9206
201208,64945,389350,1,0,"NE","COVE",34.43,-94.42,3425,9425
201208,64945,389351,1,0,"NE","COVE",34.43,-94.42,3425,9425
201208,64952,389127,1,3.75,"WNW","BARNEY",41.2,-94.09,4112,9405
201208,64969,389277,1,.52,"E","ST EDWARD",41.57,-97.86,4134,9751
201208,64969,389278,1,1.38,"N","CEDAR CREEK",41.05,-96.1,4103,9606
201208,64969,389279,1,.87,"SE","FT CROOK",41.11,-95.94,4106,9556
201208,64969,389280,1,1.71,"WSW","FT CROOK",41.11,-95.98,4106,9558
201208,64969,389281,1,1.38,"N","CEDAR CREEK",41.05,-96.1,4103,9606
201208,64970,389275,1,1.73,"NW","ASCOT",41.37,-95.92,4122,9555
201208,64970,389666,1,4.2,"W","GRABLE",41.48,-96,4128,9600
201208,64974,389289,1,2.77,"NW","HILOLO",27.48,-80.8,2728,8048
201208,64975,409402,1,.84,"N","HOPE",39.04,-75.97,3902,7558
201208,64978,389330,1,1.34,"ENE","MARTINEZ",33.53,-82.06,3331,8203
201208,64978,389330,2,1.15,"NE","MARTINEZ",33.53,-82.07,3331,8204
201208,64978,389330,3,1.85,"NE","MARTINEZ",33.54,-82.06,3332,8203
201208,64978,389330,4,2.2,"NE","MARTINEZ",33.54,-82.05,3332,8203
201208,64978,389335,1,2.82,"NNW","NATIONAL HILLS",33.52,-82.04,3331,8202
201208,64978,389335,2,2.95,"NW","NATIONAL HILLS",33.51,-82.07,3330,8204
201208,64978,389335,3,1.72,"WNW","NATIONAL HILLS",33.49,-82.06,3329,8203
201208,64978,389335,4,2.26,"NNE","NATIONAL HILLS",33.51,-82.02,3330,8201
201208,64978,389339,1,1.34,"WNW","LAKEMONT",33.49,-82,3329,8200
201208,64978,389339,2,2.5,"WSW","ALBION ACRES",33.51,-82.01,3330,8200
201208,64978,389339,3,1.41,"NNE","NATIONAL HILLS",33.5,-82.02,3330,8201
201208,64978,389339,4,1.1,"ENE","NATIONAL HILLS",33.49,-82.01,3329,8200
201208,64978,389343,1,0,"N","PEACH ORCHARD",33.43,-82.02,3325,8201
201208,64978,389343,2,.58,"NW","PEACH ORCHARD",33.43,-82.03,3325,8201
201208,64978,389343,3,.63,"NNW","PEACH ORCHARD",33.44,-82.02,3326,8201
201208,64978,389343,4,.63,"NE","PEACH ORCHARD",33.44,-82.01,3326,8200
201208,64978,389347,1,1.34,"WNW","LAKEMONT",33.49,-82,3329,8200
201208,64978,389347,2,1.06,"WNW","LAKEMONT",33.49,-82,3329,8200
201208,64978,389347,3,.97,"WNW","LAKEMONT",33.49,-81.99,3329,8159
201208,64978,389347,4,1.5,"NW","LAKEMONT",33.5,-82,3330,8200
201208,64978,389358,1,.85,"WSW","AVONDALE",33.41,-82.31,3324,8218
201208,64978,389358,2,1.39,"SW","AVONDALE",33.41,-82.32,3324,8219
201208,64978,389358,3,1.01,"SW","AVONDALE",33.41,-82.31,3324,8218
201208,64978,389358,4,.17,"NE","AVONDALE",33.42,-82.3,3325,8218
201208,64980,389353,1,3.55,"E","MIDVILLE",32.83,-82.17,3249,8210
201208,64980,389354,1,3.48,"E","MIDVILLE",32.82,-82.17,3249,8210
201208,64985,389373,1,0,"N","THOREAU",35.4,-108.22,3524,10813
201208,64985,389373,2,.51,"W","THOREAU",35.4,-108.23,3524,10813
201208,64985,389373,3,.87,"NW","THOREAU",35.41,-108.23,3524,10813
201208,64985,389373,4,.45,"NNE","THOREAU",35.41,-108.22,3524,10813
201208,65003,408499,1,.69,"S","GREENFIELD",42.59,-72.6,4235,7236
201208,65003,408500,1,.86,"SE","EAST NORTHFIELD",42.71,-72.44,4242,7226
201208,65003,408500,2,.55,"W","NORTH BERNARDSTON",42.72,-72.58,4243,7234
201208,65003,408501,1,0,"N","HADLEY",42.35,-72.58,4221,7234
201208,65003,408502,1,0,"N","GRAFTON",42.2,-71.68,4212,7140
201208,65003,408503,1,1.72,"NE","WEST SPRINGFIELD",42.12,-72.65,4207,7239
201208,65003,408504,1,0,"N","AGAWAM",42.07,-72.62,4204,7237
201208,66437,398256,1,0,"N","CENTRAL CITY",37.3,-87.13,3718,8707
201208,66442,398269,1,6,"W","ZALMA",37.15,-90.19,3709,9011
201208,66442,398269,2,0,"W","GIPSY",37.17,-90.18,3710,9010
201208,66443,398270,1,1.13,"NE","SHADY GROVE",36.99,-88.51,3659,8830
201208,66444,398271,1,0,"N","GORHAM",37.72,-89.48,3743,8928
201208,66446,398273,1,0,"N","ROCKPORT",37.88,-87.05,3752,8703
201208,66446,398297,1,0,"N","EVANSVILLE",37.98,-87.55,3758,8733
201208,66447,398274,1,0,"E","GREENVILLE",37.13,-90.47,3707,9028
201208,66447,398276,1,0,"ENE","PATTERSON",37.18,-90.57,3710,9034
201208,66447,398277,1,0,"N","DONIPHAN",36.62,-90.82,3637,9049
201208,66447,398278,1,4,"NE","DONIPHAN",36.66,-90.77,3639,9046
201208,66447,398279,1,0,"E","HENDRICKSON",36.9,-90.48,3654,9028
201208,66447,398281,1,7,"NW","POPLAR BLUFF",36.82,-90.49,3649,9029
201208,66449,398284,1,2.5,"N","BARLOW",37.09,-89.05,3705,8903
201208,66449,398284,2,2.5,"S","OSCAR",37.09,-89.03,3705,8901
201208,64880,388495,1,.55,"E","LAWRENCEBURG",37.25,-93.66,3715,9339
201208,64880,388529,1,1.77,"SW","ST GEORGE",37.36,-92.47,3721,9228
201208,65431,391786,1,1.49,"NNW","BUFFALO ARPT",37.69,-93.09,3741,9305
201208,65719,407969,4,2.25,"S","CLEVELAND",35.14,-84.88,3508,8452
201208,67059,407987,2,.5,"E","WALLAND",35.73,-83.81,3543,8348
201208,67059,407988,4,3.25,"NNW","WALLAND",35.77,-83.84,3546,8350
201208,67062,402298,1,0,"N","ETOWAH",35.33,-84.53,3519,8431
201203,62167,373904,1,3.28,"E","CARBONDALE",37.72,-89.16,3743,8909
201203,62168,373856,1,.55,"W","WEST LOUISVILLE",37.7,-87.29,3742,8717
201203,62478,373801,1,0,"N","NEW HARMONY",38.13,-87.93,3807,8755
201203,62523,374102,2,.28,"NE","CUNNINGHAM",36.92,-88.88,3655,8852
201203,62523,374114,1,.88,"NW","GRACEY",36.88,-87.66,3652,8739
201203,62539,374173,1,.54,"E","BELLMONT",38.38,-87.91,3822,8754
201203,62555,374219,1,1.29,"WSW","AVA",37.87,-89.52,3752,8931
201207,64755,387563,4,.69,"SW","MALOTT",48.27,-119.71,4816,11942
201207,65717,393697,1,2.35,"N","HUETTER",47.73,-116.89,4743,11653
201207,65807,394425,1,2.8,"N","DUDLEY",47.57,-116.44,4734,11626
201207,65808,394662,1,9.03,"N","BEVERLY",46.96,-119.95,4657,11957
201207,66115,397055,1,.95,"S","CONCONULLY",48.56,-119.75,4833,11945
201207,67479,404682,1,0,"N","MINERAL PT",42.85,-90.18,4251,9010
201207,67481,405077,1,3,"NW","BIG BEND",42.91,-88.24,4254,8814
201208,66901,401395,2,1.12,"ESE","GRENADA",33.77,-89.8,3346,8948
201208,66901,401395,3,1.08,"W","FUTHEYVILLE",33.78,-89.8,3346,8948
201208,66901,401395,4,.94,"ENE","GRENADA",33.78,-89.8,3346,8948
201208,66901,401418,1,.69,"S","CLEARY",32.16,-90.18,3209,9010
201208,66901,401419,1,2.39,"SSE","BONHOMIE",31.25,-89.3,3115,8918
201208,66901,401422,1,.59,"E","PRENTISS",31.6,-89.87,3136,8952
201208,66901,401436,1,1.82,"SW","PICKERING",31.5,-89.47,3130,8928
201208,66901,401437,1,3.35,"NNW","(PIB)PINE BELT RGNL",31.51,-89.36,3130,8921
201208,66901,401438,1,.91,"SW","LAUREL",31.69,-89.14,3141,8908
201208,66901,401442,1,.59,"W","ELLISVILLE",31.6,-89.21,3136,8912
201208,66901,401443,1,.91,"SW","LAUREL",31.69,-89.14,3141,8908
201208,66901,401443,2,1.16,"NNW","LAUREL",31.72,-89.14,3143,8908
201208,66901,401443,3,1.36,"NNE","LAUREL",31.72,-89.12,3143,8907
201208,66901,401443,4,.63,"SE","LAUREL",31.69,-89.12,3141,8907
201208,66901,401445,1,1.37,"WSW","OAK GROVE",31.27,-89.44,3116,8926
201208,66901,401446,1,1.38,"S","COLUMBIA",31.23,-89.83,3113,8949
201208,66907,401447,1,0,"N","ST JOSEPH LAKE",32.03,-91.22,3201,9113
201208,66907,401449,1,.58,"W","KILBOURNE",33,-91.31,3300,9118
201208,66907,401450,1,.9,"NE","MER ROUGE",32.78,-91.79,3246,9147
201208,66907,401451,1,.9,"NW","PIONEER",32.74,-91.44,3244,9126
201208,66907,401452,1,3.56,"W","BRODENAX",32.57,-91.83,3234,9149
201208,66907,401454,1,3.56,"W","BRODENAX",32.57,-91.83,3234,9149
201208,66907,401455,1,2.82,"NNW","GIRARD",32.52,-91.83,3231,9149
201208,66907,401457,1,2.15,"NNE","GIRARD",32.51,-91.81,3230,9148
201208,66907,401458,1,4.87,"S","ALTOONA",32.38,-91.44,3222,9126
201208,66907,401460,1,12.77,"SSW","ALTOONA",32.27,-91.5,3216,9130
201208,66907,401461,1,1.75,"W","SWAMPERS",32.18,-91.6,3210,9136
201208,66907,401462,1,.9,"SE","ALTO",32.36,-91.86,3221,9151
201208,66907,401463,1,.9,"SE","ALTO",32.36,-91.86,3221,9151
201208,66907,401464,1,2.72,"SW","BUSHES",32.19,-91.65,3211,9139
201208,66907,401464,2,3.38,"ENE","WINNSBORO MUNI ARPT",32.17,-91.65,3210,9139
201208,66907,401934,1,2.72,"NW","SICILY IS",31.88,-91.7,3152,9142
201208,66907,401935,1,2.72,"ESE","NEW LIGHT",32.08,-91.39,3204,9123
201208,66907,401937,1,.9,"NE","MANGHAM",32.31,-91.77,3218,9146
201208,66907,401938,1,1.89,"ENE","WINNSBORO",32.18,-91.7,3210,9142
201208,66907,401943,1,1.81,"SW","LELAND",31.81,-91.74,3148,9144
201208,66907,401943,2,.39,"NW","TRINITY",31.63,-91.83,3137,9149
201208,66907,401945,1,1.18,"E","WILDSVILLE",31.62,-91.78,3137,9146
201208,66907,401946,1,1.38,"N","OAK RIDGE",32.65,-91.77,3239,9146
201208,66907,401947,1,1.81,"NE","BASKIN",32.29,-91.73,3217,9143
201208,66907,401947,2,2.41,"SSW","BIG CREEK",32.25,-91.78,3215,9146
201208,66907,401947,3,1.86,"ESE","BASKIN",32.26,-91.72,3215,9143
201208,66907,401947,4,3.07,"ENE","BASKIN",32.29,-91.7,3217,9142
201208,66907,409173,1,1.86,"SSE","SWAMPERS",32.16,-91.55,3209,9133
201208,66935,401646,1,5.74,"SSE","RINGGOLD",41.44,-100.77,4126,10046
201208,66935,401648,1,9,"N","NORTH PLATTE",41.28,-100.77,4116,10046
201208,66935,401650,1,13.17,"N","ALMERIA",42.02,-99.54,4201,9932
201208,66935,401653,1,5,"N","NORTH PLATTE",41.22,-100.77,4113,10046
201208,66935,401654,1,4.86,"N","NORTH PLATTE",41.22,-100.77,4113,10046
201208,66941,401662,1,.53,"W","IMPERIAL",40.52,-101.64,4031,10138
