Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1388319,Credit card,,Billing disputes,,VA,22180,Web,05/21/2015,05/21/2015,JPMorgan Chase,Closed with explanation,Yes,
1388129,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,CA,94620,Web,05/21/2015,05/21/2015,Ocwen,Closed,Yes,Yes
1388122,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,GA,30126,Web,05/21/2015,05/21/2015,Equifax,Closed with explanation,Yes,Yes
1388123,Credit reporting,,Credit reporting company's investigation,Inadequate help over the phone,GA,30126,Web,05/21/2015,05/22/2015,Equifax,In progress,Yes,
1387173,Debt collection,,Disclosure verification of debt,Not given enough info to verify debt,WA,98004,Web,05/21/2015,05/28/2015,"F.H. Cann & Associates, Inc.",Untimely response,No,
1387603,Student loan,Non-federal student loan,Can't repay my loan,,IL,60555,Web,05/21/2015,05/21/2015,Sallie Mae,Closed with explanation,Yes,
1387617,Credit card,,Rewards,,CA,93063,Web,05/21/2015,05/21/2015,U.S. Bancorp,Closed with non-monetary relief,Yes,
1388107,Credit card,,Credit line increase/decrease,,IL,60169,Web,05/21/2015,05/21/2015,Citibank,Closed with explanation,Yes,
1387936,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,CT,06606,Web,05/21/2015,05/21/2015,SunTrust Bank,Closed with explanation,Yes,
1386603,Bank account or service,Checking account,Problems caused by my funds being low,,IL,60901,Referral,05/21/2015,05/27/2015,PNC Bank,Closed with explanation,Yes,
1388110,Consumer loan,Vehicle loan,Managing the loan or lease,,NY,12204,Web,05/21/2015,05/27/2015,BBVA Compass,Closed with explanation,Yes,
1387628,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,NY,10566,Referral,05/21/2015,05/27/2015,Capital One,In progress,Yes,
1388325,Debt collection,Credit card,False statements or representation,Attempted to collect wrong amount,NE,68501,Web,05/21/2015,05/22/2015,SquareTwo Financial Corporation,Closed with monetary relief,Yes,
1387590,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,NC,27577,Referral,05/21/2015,05/27/2015,State Farm Bank,Closed with explanation,Yes,
1388121,Debt collection,,False statements or representation,Indicated committed crime not paying,ME,04605,Web,05/21/2015,05/26/2015,"Pinnacle Credit Services, LLC",Closed,Yes,Yes
1387582,Mortgage,Conventional adjustable mortgage (ARM),Credit decision / Underwriting,,NY,10958,Web,05/21/2015,05/28/2015,KeyBank NA,Closed with explanation,Yes,
1388087,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,CA,95219,Web,05/21/2015,05/21/2015,Wells Fargo,In progress,Yes,
1387242,Debt collection,Payday loan,Taking/threatening an illegal action,Threatened to sue on too old debt,CA,90003,Web,05/21/2015,05/27/2015,Highland Capital,Untimely response,No,
1388079,Credit card,,Credit line increase/decrease,,TX,76013,Web,05/21/2015,05/21/2015,GE Capital Retail,Closed with explanation,Yes,Yes
1388078,Credit card,,Credit line increase/decrease,,TX,76013,Web,05/21/2015,05/21/2015,Barclays,Closed with explanation,Yes,
1388073,Payday loan,,Can't stop charges to bank account,,CA,94132,Web,05/21/2015,05/26/2015,"Mobiloans, LLC",Untimely response,No,
1388072,Credit card,,Credit determination,,PA,19144,Web,05/21/2015,05/21/2015,JPMorgan Chase,Closed with explanation,Yes,
1388047,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,NC,28210,Web,05/21/2015,05/21/2015,Nationwide Advantage Mortgage Company,Closed with explanation,Yes,
1388048,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",,NC,28210,Web,05/21/2015,05/21/2015,PHH Mortgage,Closed with explanation,Yes,
1388050,Credit card,,Billing disputes,,AZ,85935,Web,05/21/2015,05/28/2015,Citibank,Closed with explanation,Yes,
1388080,Student loan,Non-federal student loan,Dealing with my lender or servicer,,GA,30542,Web,05/21/2015,05/28/2015,"Account Control Technology, Inc.",Closed with non-monetary relief,Yes,
1387033,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,NV,89183,Web,05/21/2015,05/22/2015,First Credit Services Inc.,Closed with explanation,Yes,
1388044,Credit reporting,,Incorrect information on credit report,Account status,CA,90004,Web,05/21/2015,05/28/2015,TransUnion,Closed with explanation,Yes,
1387803,Credit card,,Billing disputes,,CA,92879,Web,05/21/2015,05/21/2015,Discover,Closed with explanation,Yes,
1387477,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,MN,56273,Phone,05/21/2015,05/27/2015,"Total Customer Service, Inc.",Closed with non-monetary relief,Yes,
1387135,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,CA,93292,Web,05/21/2015,05/21/2015,Nationstar Mortgage,Closed with explanation,Yes,
1387109,Bank account or service,Checking account,Using a debit or ATM card,,IL,60614,Referral,05/21/2015,05/27/2015,Bank of America,Closed with monetary relief,Yes,
1387562,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,NY,10566,Referral,05/21/2015,05/27/2015,"Cavalry Investments, LLC",Closed with non-monetary relief,Yes,
1388631,Credit card,,Rewards,,NJ,07450,Web,05/21/2015,05/22/2015,JPMorgan Chase,Closed with monetary relief,Yes,
1386925,Debt collection,,Disclosure verification of debt,Right to dispute notice not received,TX,77562,Web,05/21/2015,05/21/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1387565,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,GA,31539,Referral,05/21/2015,05/28/2015,Bank of America,In progress,Yes,
1387864,Debt collection,Credit card,Communication tactics,Threatened to take legal action,IA,52405,Web,05/21/2015,05/21/2015,Wells Fargo,Closed with explanation,No,
1386922,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,NJ,07073,Web,05/21/2015,05/21/2015,Transworld Systems Inc.,Closed with explanation,Yes,
1386766,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CO,80003,Postal mail,05/21/2015,05/28/2015,JPMorgan Chase,In progress,Yes,
1387413,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,NJ,07666,Web,05/21/2015,05/21/2015,"Green Tree Servicing, LLC",In progress,Yes,
1388032,Money transfers,International money transfer,Fraud or scam,,CA,93274,Web,05/21/2015,05/27/2015,MoneyGram,Closed with monetary relief,Yes,
1388036,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,NH,03079,Web,05/21/2015,05/21/2015,JPMorgan Chase,Closed with monetary relief,Yes,
1387347,Bank account or service,Checking account,Deposits and withdrawals,,FL,32934,Referral,05/21/2015,05/27/2015,TD Bank,Closed with explanation,Yes,
1388041,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,NY,11216,Web,05/21/2015,05/21/2015,Wells Fargo,Closed with explanation,Yes,
1386673,Credit card,,Customer service / Customer relations,,GA,30045,Postal mail,05/21/2015,05/27/2015,JPMorgan Chase,Closed with explanation,Yes,
1388038,Credit card,,Other,,IA,52601,Web,05/21/2015,05/21/2015,Capital One,Closed with explanation,Yes,
1388658,Credit card,,Other,,MN,55793,Web,05/21/2015,05/28/2015,Citibank,Closed with non-monetary relief,Yes,
1388014,Debt collection,Credit card,Improper contact or sharing of info,Talked to a third party about my debt,MD,21532,Web,05/21/2015,05/21/2015,Encore Capital Group,Closed with explanation,Yes,
1388011,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,VA,23320,Web,05/21/2015,05/21/2015,"First National Collection Bureau, Inc.",Closed with explanation,Yes,
1387804,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,TX,75115,Referral,05/21/2015,06/04/2015,Nationstar Mortgage,In progress,Yes,
1388005,Debt collection,"Other (phone, health club, etc.)",Communication tactics,Called after sent written cease of comm,MD,20910,Referral,05/21/2015,05/27/2015,"First Step Group, LLC",Closed with explanation,Yes,
1388007,Debt collection,,Communication tactics,Threatened to take legal action,OR,97306,Web,05/21/2015,05/21/2015,PayPal,Closed with monetary relief,Yes,
1388016,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,IL,62234,Web,05/21/2015,05/21/2015,Nationstar Mortgage,Closed with explanation,Yes,
1387994,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,NC,28092,Web,05/21/2015,06/01/2015,"Kross, Lieberman & Stone, Inc.",Untimely response,No,
1387018,Credit card,,Unsolicited issuance of credit card,,FL,33435,Web,05/21/2015,05/26/2015,PayPal,Closed with explanation,Yes,
1387019,Credit reporting,,Credit monitoring or identity protection,Billing dispute,NC,28460,Web,05/21/2015,05/21/2015,Experian,In progress,Yes,
1387369,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,MD,20705,Web,05/21/2015,05/21/2015,EverBank,Closed with explanation,Yes,
1386708,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,78599,Web,05/21/2015,05/21/2015,TransUnion,Closed with non-monetary relief,Yes,
1386876,Bank account or service,Checking account,Deposits and withdrawals,,CA,90061,Postal mail,05/21/2015,05/27/2015,Bank of America,Closed with explanation,Yes,
1387022,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,IN,46205,Web,05/21/2015,05/21/2015,"Convergent Resources, Inc.",Closed with explanation,Yes,
1386319,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,NY,11520,Web,05/21/2015,05/21/2015,Statebridge Company,Closed with explanation,Yes,
1387979,Credit reporting,,Incorrect information on credit report,Public record,PA,15068,Web,05/21/2015,05/21/2015,Experian,In progress,Yes,
1387962,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,OH,44127,Postal mail,05/21/2015,05/27/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1387978,Credit reporting,,Incorrect information on credit report,Public record,PA,15068,Web,05/21/2015,05/21/2015,Equifax,Closed with explanation,Yes,
1387985,Money transfers,International money transfer,Other service issues,,FL,33023,Phone,05/21/2015,05/28/2015,Western Union,Closed with explanation,No,
1387977,Credit reporting,,Incorrect information on credit report,Public record,PA,15068,Web,05/21/2015,05/21/2015,TransUnion,Closed with explanation,Yes,
1387986,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt resulted from identity theft,NY,14072,Web,05/21/2015,05/21/2015,"National Credit Systems,Inc.",In progress,Yes,
1386609,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,GA,30290,Web,05/21/2015,05/27/2015,Wells Fargo,In progress,Yes,
1387961,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,OH,44127,Postal mail,05/21/2015,05/28/2015,GE Capital Retail,Closed with explanation,Yes,
1387960,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,OH,44127,Postal mail,05/21/2015,05/27/2015,GE Capital Retail,Closed with explanation,Yes,
1387958,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,OH,44127,Postal mail,05/21/2015,05/28/2015,Capital One,Closed with explanation,Yes,
1386356,Debt collection,,Taking/threatening an illegal action,Threatened arrest/jail if do not pay,NJ,07305,Web,05/21/2015,05/21/2015,"Pressler & Pressler, LLP",Closed with explanation,Yes,
1387959,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,OH,44127,Postal mail,05/21/2015,05/27/2015,GE Capital Retail,Closed with explanation,Yes,
1387131,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,NY,14075,Phone,05/21/2015,05/27/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1388657,Credit card,,Unsolicited issuance of credit card,,WA,98019,Web,05/21/2015,06/03/2015,GE Capital Retail,Closed with non-monetary relief,Yes,
1387118,Bank account or service,Savings account,"Account opening, closing, or management",,PA,19148,Referral,05/21/2015,05/27/2015,TD Bank,Closed with monetary relief,Yes,
1387095,Bank account or service,Other bank product/service,Using a debit or ATM card,,KY,41014,Referral,05/21/2015,05/27/2015,Comerica,Closed with monetary relief,Yes,
1387957,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,OH,44127,Postal mail,05/21/2015,05/28/2015,AllianceOne Recievables Management,Closed with explanation,Yes,
1387364,Credit reporting,,Incorrect information on credit report,Public record,TX,77406,Web,05/21/2015,05/21/2015,TransUnion,Closed with non-monetary relief,Yes,
1387115,Credit card,,Delinquent account,,LA,71301,Referral,05/21/2015,05/27/2015,Bank of America,Closed with explanation,Yes,
1388043,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,TX,77407,Referral,05/21/2015,05/27/2015,JPMorgan Chase,In progress,Yes,
1388667,Credit reporting,,Incorrect information on credit report,Account status,FL,33836,Web,05/21/2015,05/28/2015,Experian,In progress,Yes,
1387568,Credit reporting,,Incorrect information on credit report,Account status,CO,80007,Web,05/21/2015,05/28/2015,Experian,Closed with non-monetary relief,Yes,
1387556,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,FL,33331,Web,05/21/2015,05/27/2015,"BCA Financial Services, Inc.",Closed with explanation,Yes,
1387366,Credit card,,Billing disputes,,MN,56701,Referral,05/21/2015,05/29/2015,Wells Fargo,Closed with explanation,Yes,
1387243,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,FL,33183,Web,05/21/2015,05/21/2015,Nationstar Mortgage,Closed with explanation,Yes,
1387125,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,32137,Web,05/21/2015,05/21/2015,Experian,Closed with explanation,Yes,
1387550,Credit reporting,,Incorrect information on credit report,Personal information,OH,44216,Web,05/21/2015,05/21/2015,Equifax,Closed with explanation,Yes,
1387521,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,CA,94706,Web,05/21/2015,05/21/2015,Bank of America,In progress,Yes,
1388374,Bank account or service,Checking account,Deposits and withdrawals,,TX,77065,Web,05/21/2015,05/28/2015,GE Capital Retail,Closed with explanation,Yes,
1388659,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,OR,97080,Web,05/21/2015,05/22/2015,Equifax,Closed with explanation,Yes,
1387989,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,NJ,08021,Web,05/21/2015,05/21/2015,"AMCOL Systems, Inc.",Untimely response,No,
1387465,Credit reporting,,Incorrect information on credit report,Account status,CA,92117,Postal mail,05/21/2015,06/10/2015,Equifax,In progress,Yes,
1387112,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,NY,10960,Referral,05/21/2015,05/27/2015,JPMorgan Chase,In progress,Yes,
1386598,Credit card,,Identity theft / Fraud / Embezzlement,,TX,77206,Referral,05/21/2015,05/27/2015,GE Capital Retail,Closed with explanation,Yes,
1387023,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,IN,46205,Web,05/21/2015,05/27/2015,Resurgent Capital Services L.P.,Closed with explanation,Yes,
1386984,Debt collection,"Other (phone, health club, etc.)",Communication tactics,Used obscene/profane/abusive language,PA,19022,Phone,05/21/2015,05/27/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
